county_name,state,year,obesity_rate,diabetes_rate,excercise_rate,no_of_hospitals
Bottineau,ND,2011,32,11,16,3
Bottineau,ND,2012,37,11,16,3
Bottineau,ND,2013,37,10,0,3
Boulder,CO,2011,15,4,16,12
Boulder,CO,2012,17,4,17,12
Boulder,CO,2013,17,5,18,12
Boundary,ID,2011,33,9,18,3
Boundary,ID,2012,29,9,27,3
Boundary,ID,2013,29,9,18,3
Bourbon,KS,2011,36,9,13,3
Bourbon,KS,2012,41,9,7,3
Bourbon,KS,2013,41,10,0,3
Bourbon,KY,2011,43,13,5,3
Bourbon,KY,2012,43,13,0,3
Bourbon,KY,2013,43,14,0,3
Bowie,TX,2011,35,10,9,6
Bowie,TX,2012,39,10,10,6
Bowie,TX,2013,39,11,13,6
Bowman,ND,2011,33,10,0,3
Bowman,ND,2012,37,10,0,3
Bowman,ND,2013,37,9,0,3
"Box Butte",NE,2011,36,10,0,3
"Box Butte",NE,2012,36,10,9,3
"Box Butte",NE,2013,36,10,9,3
"Box Elder",UT,2011,34,8,10,6
"Box Elder",UT,2012,31,8,10,6
"Box Elder",UT,2013,31,8,12,6
Boyd,KY,2011,38,15,8,6
Boyd,KY,2012,40,15,8,6
Boyd,KY,2013,40,15,8,6
Boyd,NE,2011,34,9,0,3
Boyd,NE,2012,34,9,0,3
Boyd,NE,2013,34,9,0,3
Boyle,KY,2011,36,12,14,3
Boyle,KY,2012,38,12,10,3
Boyle,KY,2013,38,12,11,3
Bracken,KY,2011,39,12,0,0
Bracken,KY,2012,39,12,0,0
Bracken,KY,2013,39,13,0,0
Bradford,FL,2011,37,12,0,3
Bradford,FL,2012,39,12,0,3
Bradford,FL,2013,39,13,4,3
Bradford,PA,2011,35,10,13,9
Bradford,PA,2012,39,10,13,9
Bradford,PA,2013,39,10,11,9
Bradley,AR,2011,39,14,8,3
Bradley,AR,2012,39,14,8,3
Bradley,AR,2013,39,14,9,3
Bradley,TN,2011,34,12,8,3
Bradley,TN,2012,34,12,9,3
Bradley,TN,2013,34,13,7,3
Branch,MI,2011,37,10,15,3
Branch,MI,2012,39,10,11,3
Branch,MI,2013,39,11,11,3
Brantley,GA,2011,35,10,6,0
Brantley,GA,2012,37,10,6,0
Brantley,GA,2013,37,11,5,0
Braxton,WV,2011,39,14,14,3
Braxton,WV,2012,41,14,14,3
Braxton,WV,2013,41,14,14,3
Brazoria,TX,2011,33,10,7,9
Brazoria,TX,2012,32,10,6,9
Brazoria,TX,2013,32,9,7,9
Brazos,TX,2011,32,7,10,9
Brazos,TX,2012,37,7,9,9
Brazos,TX,2013,37,7,9,9
Breathitt,KY,2011,45,16,0,3
Breathitt,KY,2012,46,16,0,3
Breathitt,KY,2013,46,15,0,3
Breckinridge,KY,2011,36,13,0,3
Breckinridge,KY,2012,39,13,0,3
Breckinridge,KY,2013,39,14,0,3
Bremer,IA,2011,32,8,9,6
Bremer,IA,2012,33,8,4,6
Bremer,IA,2013,33,9,4,6
Brevard,FL,2011,28,12,9,21
Brevard,FL,2012,32,12,8,21
Brevard,FL,2013,32,12,7,21
Brewster,TX,2011,32,9,11,3
Brewster,TX,2012,33,9,11,3
Brewster,TX,2013,33,9,0,3
Briscoe,TX,2011,35,12,68,0
Briscoe,TX,2012,36,12,70,0
Briscoe,TX,2013,36,12,61,0
Bristol,MA,2011,29,11,13,12
Bristol,MA,2012,30,11,13,12
Bristol,MA,2013,30,11,14,12
Bristol,RI,2011,23,6,10,0
Bristol,RI,2012,23,6,10,0
Bristol,RI,2013,23,6,10,0
"Bristol Bay",AK,2011,46,7,0,0
"Bristol Bay",AK,2012,43,7,0,0
"Bristol Bay",AK,2013,43,8,0,0
"Bristol City",VA,2011,32,11,17,0
"Bristol City",VA,2012,35,11,17,0
"Bristol City",VA,2013,35,11,17,0
Broadwater,MT,2011,32,8,0,3
Broadwater,MT,2012,32,8,0,3
Broadwater,MT,2013,32,8,0,3
Bronx,NY,2011,33,10,3,18
Bronx,NY,2012,31,10,3,18
Bronx,NY,2013,31,10,3,18
Brooke,WV,2011,39,16,0,0
Brooke,WV,2012,42,16,0,0
Brooke,WV,2013,42,16,0,0
Brookings,SD,2011,32,5,7,3
Brookings,SD,2012,31,5,7,3
Brookings,SD,2013,31,6,6,3
Brooks,GA,2011,38,14,0,3
Brooks,GA,2012,38,14,0,3
Brooks,GA,2013,38,15,0,3
Brooks,TX,2011,35,10,0,0
Brooks,TX,2012,37,10,0,0
Brooks,TX,2013,37,11,0,0
Broome,NY,2011,33,10,10,6
Broome,NY,2012,34,10,11,6
Broome,NY,2013,34,10,11,6
Broomfield,CO,2011,25,5,15,0
Broomfield,CO,2012,26,5,13,0
Broomfield,CO,2013,26,6,12,0
Broward,FL,2011,25,9,10,42
Broward,FL,2012,28,9,10,42
Broward,FL,2013,28,9,10,42
Brown,IL,2011,34,8,15,0
Brown,IL,2012,38,8,15,0
Brown,IL,2013,38,9,14,0
Brown,IN,2011,34,12,7,0
Brown,IN,2012,37,12,7,0
Brown,IN,2013,37,12,7,0
Brown,KS,2011,36,11,0,6
Brown,KS,2012,42,11,0,6
Brown,KS,2013,42,12,0,6
Brown,MN,2011,33,9,23,9
Brown,MN,2012,37,9,20,9
Brown,MN,2013,37,9,19,9
Brown,NE,2011,34,11,32,3
Brown,NE,2012,33,11,33,3
Brown,NE,2013,33,11,32,3
Brown,OH,2011,36,11,2,3
Brown,OH,2012,42,11,2,3
Brown,OH,2013,42,13,2,3
Brown,SD,2011,33,8,23,9
Brown,SD,2012,35,8,20,9
Brown,SD,2013,35,8,19,9
Brown,TX,2011,32,10,10,3
Brown,TX,2012,38,10,11,3
Brown,TX,2013,38,11,13,3
Brown,WI,2011,31,8,12,12
Brown,WI,2012,34,8,11,12
Brown,WI,2013,34,9,12,12
Brule,SD,2011,34,8,38,3
Brule,SD,2012,39,8,38,3
Brule,SD,2013,39,9,19,3
Brunswick,NC,2011,33,11,7,6
Brunswick,NC,2012,34,11,7,6
Brunswick,NC,2013,34,12,8,6
Brunswick,VA,2011,39,13,6,0
Brunswick,VA,2012,43,13,6,0
Brunswick,VA,2013,43,14,6,0
Bryan,GA,2011,36,9,16,0
Bryan,GA,2012,35,9,18,0
Bryan,GA,2013,35,10,20,0
Bryan,OK,2011,35,11,12,3
Bryan,OK,2012,38,11,10,3
Bryan,OK,2013,38,12,9,3
Buchanan,IA,2011,34,9,0,3
Buchanan,IA,2012,36,9,0,3
Buchanan,IA,2013,36,10,0,3
Buchanan,MO,2011,38,11,12,3
Buchanan,MO,2012,41,11,12,3
Buchanan,MO,2013,41,12,12,3
Buchanan,VA,2011,38,14,4,3
Buchanan,VA,2012,41,14,9,3
Buchanan,VA,2013,41,12,12,3
Buckingham,VA,2011,38,12,6,0
Buckingham,VA,2012,40,12,12,0
Buckingham,VA,2013,40,12,6,0
Bucks,PA,2011,28,9,14,21
Bucks,PA,2012,28,9,13,21
Bucks,PA,2013,28,10,12,21
"Buena Vista",IA,2011,34,8,5,3
"Buena Vista",IA,2012,34,8,5,3
"Buena Vista",IA,2013,34,8,10,3
"Buena Vista City",VA,2011,33,10,16,0
"Buena Vista City",VA,2012,37,10,16,0
"Buena Vista City",VA,2013,37,10,15,0
Buffalo,NE,2011,33,7,13,3
Buffalo,NE,2012,33,7,13,3
Buffalo,NE,2013,33,7,9,3
Buffalo,SD,2011,48,16,0,0
Buffalo,SD,2012,48,16,0,0
Buffalo,SD,2013,48,18,0,0
Buffalo,WI,2011,35,10,15,0
Buffalo,WI,2012,38,10,15,0
Buffalo,WI,2013,38,10,22,0
Bullitt,KY,2011,40,11,9,0
Bullitt,KY,2012,40,11,9,0
Bullitt,KY,2013,40,12,11,0
Bulloch,GA,2011,36,11,4,3
Bulloch,GA,2012,37,11,4,3
Bulloch,GA,2013,37,11,4,3
Bullock,AL,2011,46,16,0,3
Bullock,AL,2012,47,16,0,3
Bullock,AL,2013,47,18,0,3
Buncombe,NC,2011,25,9,10,3
Buncombe,NC,2012,27,9,10,3
Buncombe,NC,2013,27,10,10,3
Bureau,IL,2011,32,9,6,6
Bureau,IL,2012,35,9,3,6
Bureau,IL,2013,35,10,6,6
Burke,GA,2011,41,12,4,3
Burke,GA,2012,45,12,0,3
Burke,GA,2013,45,13,0,3
Burke,NC,2011,31,12,6,3
Burke,NC,2012,32,12,7,3
Burke,NC,2013,32,13,6,3
Burke,ND,2011,34,11,0,0
Burke,ND,2012,35,11,0,0
Burke,ND,2013,35,10,0,0
Burleigh,ND,2011,28,7,14,6
Burleigh,ND,2012,27,7,15,6
Burleigh,ND,2013,27,7,12,6
Burleson,TX,2011,35,12,12,3
Burleson,TX,2012,40,12,12,3
Burleson,TX,2013,40,12,17,3
Burlington,NJ,2011,29,9,16,9
Burlington,NJ,2012,30,9,14,9
Burlington,NJ,2013,30,10,13,9
Burnet,TX,2011,33,11,9,3
Burnet,TX,2012,34,11,7,3
Burnet,TX,2013,34,10,9,3
Burnett,WI,2011,33,10,13,3
Burnett,WI,2012,37,10,13,3
Burnett,WI,2013,37,11,13,3
Burt,NE,2011,34,11,0,3
Burt,NE,2012,35,11,0,3
Burt,NE,2013,35,11,0,3
Butler,AL,2011,43,17,0,6
Butler,AL,2012,46,17,0,6
Butler,AL,2013,46,16,0,6
Butler,IA,2011,33,8,0,0
Butler,IA,2012,31,8,0,0
Butler,IA,2013,31,8,0,0
Butler,KS,2011,34,9,9,6
Butler,KS,2012,36,9,8,6
Butler,KS,2013,36,9,5,6
Butler,KY,2011,41,12,0,0
Butler,KY,2012,41,12,0,0
Butler,KY,2013,41,13,0,0
Butler,MO,2011,36,10,7,3
Butler,MO,2012,39,10,7,3
Butler,MO,2013,39,11,5,3
Butler,NE,2011,34,8,24,3
Butler,NE,2012,32,8,24,3
Butler,NE,2013,32,8,24,3
Butler,OH,2011,35,12,9,15
Butler,OH,2012,36,12,10,15
Butler,OH,2013,36,10,9,15
Butler,PA,2011,30,10,13,3
Butler,PA,2012,31,10,12,3
Butler,PA,2013,31,10,10,3
Butte,CA,2011,29,9,9,12
Butte,CA,2012,28,9,8,12
Butte,CA,2013,28,8,9,12
Butte,ID,2011,37,10,0,3
Butte,ID,2012,37,10,0,3
Butte,ID,2013,37,10,0,3
Butte,SD,2011,34,8,21,0
Butte,SD,2012,36,8,21,0
Butte,SD,2013,36,8,20,0
Butts,GA,2011,37,12,8,3
Butts,GA,2012,38,12,12,3
Butts,GA,2013,38,13,8,3
Cabarrus,NC,2011,33,10,17,3
Cabarrus,NC,2012,34,10,15,3
Cabarrus,NC,2013,34,10,15,3
Cabell,WV,2011,37,14,11,6
Cabell,WV,2012,37,14,9,6
Cabell,WV,2013,37,13,9,6
Cache,UT,2011,27,5,7,6
Cache,UT,2012,26,5,8,6
Cache,UT,2013,26,6,6,6
Caddo,LA,2011,35,12,10,15
Caddo,LA,2012,35,12,10,15
Caddo,LA,2013,35,13,9,15
Caddo,OK,2011,37,11,0,6
Caddo,OK,2012,39,11,0,6
Caddo,OK,2013,39,11,0,6
Calaveras,CA,2011,33,9,17,3
Calaveras,CA,2012,32,9,15,3
Calaveras,CA,2013,32,9,13,3
Calcasieu,LA,2011,37,12,9,15
Calcasieu,LA,2012,38,12,9,15
Calcasieu,LA,2013,38,13,7,15
Caldwell,KY,2011,42,12,8,3
Caldwell,KY,2012,41,12,8,3
Caldwell,KY,2013,41,12,0,3
Caldwell,LA,2011,38,12,0,6
Caldwell,LA,2012,45,12,10,6
Caldwell,LA,2013,45,13,10,6
Caldwell,MO,2011,36,11,0,0
Caldwell,MO,2012,43,11,0,0
Caldwell,MO,2013,43,11,0,0
Caldwell,NC,2011,35,11,8,3
Caldwell,NC,2012,34,11,6,3
Caldwell,NC,2013,34,12,6,3
Caldwell,TX,2011,36,9,5,3
Caldwell,TX,2012,40,9,5,3
Caldwell,TX,2013,40,10,3,3
Caledonia,VT,2011,28,8,10,3
Caledonia,VT,2012,28,8,10,3
Caledonia,VT,2013,28,8,3,3
Calhoun,AL,2011,38,14,7,9
Calhoun,AL,2012,37,14,6,9
Calhoun,AL,2013,37,14,8,9
Calhoun,AR,2011,40,13,0,0
Calhoun,AR,2012,41,13,0,0
Calhoun,AR,2013,41,12,0,0
Calhoun,FL,2011,34,12,0,3
Calhoun,FL,2012,38,12,0,3
Calhoun,FL,2013,38,14,0,3
Calhoun,GA,2011,41,13,0,0
Calhoun,GA,2012,42,13,0,0
Calhoun,GA,2013,42,13,0,0
Calhoun,IA,2011,35,10,0,3
Calhoun,IA,2012,38,10,0,3
Calhoun,IA,2013,38,11,0,3
Calhoun,IL,2011,32,10,20,0
Calhoun,IL,2012,37,10,20,0
Calhoun,IL,2013,37,10,20,0
Calhoun,MI,2011,37,12,8,6
Calhoun,MI,2012,40,12,9,6
Calhoun,MI,2013,40,12,9,6
Calhoun,MS,2011,39,14,7,3
Calhoun,MS,2012,38,14,0,3
Calhoun,MS,2013,38,15,0,3
Calhoun,SC,2011,40,15,0,0
Calhoun,SC,2012,46,15,0,0
Calhoun,SC,2013,46,16,0,0
Calhoun,TX,2011,35,10,5,3
Calhoun,TX,2012,37,10,0,3
Calhoun,TX,2013,37,10,0,3
Calhoun,WV,2011,42,12,0,3
Calhoun,WV,2012,42,12,0,3
Calhoun,WV,2013,42,15,0,3
Callahan,TX,2011,36,10,0,0
Callahan,TX,2012,39,10,0,0
Callahan,TX,2013,39,10,0,0
Callaway,MO,2011,37,11,9,3
Callaway,MO,2012,42,11,7,3
Callaway,MO,2013,42,10,7,3
Calloway,KY,2011,34,11,8,3
Calloway,KY,2012,35,11,8,3
Calloway,KY,2013,35,11,8,3
Calumet,WI,2011,34,7,13,3
Calumet,WI,2012,36,7,11,3
Calumet,WI,2013,36,8,12,3
Calvert,MD,2011,31,9,14,3
Calvert,MD,2012,32,9,15,3
Calvert,MD,2013,32,10,9,3
Camas,ID,2011,36,8,0,0
Camas,ID,2012,34,8,0,0
Camas,ID,2013,34,9,0,0
Cambria,PA,2011,39,14,8,6
Cambria,PA,2012,41,14,6,6
Cambria,PA,2013,41,13,7,6
Camden,GA,2011,33,11,8,3
Camden,GA,2012,35,11,6,3
Camden,GA,2013,35,12,4,3
Camden,MO,2011,33,11,12,3
Camden,MO,2012,33,11,12,3
Camden,MO,2013,33,11,11,3
Camden,NC,2011,40,11,0,0
Camden,NC,2012,40,11,0,0
Camden,NC,2013,40,11,0,0
Camden,NJ,2011,30,10,14,12
Camden,NJ,2012,30,10,12,12
Camden,NJ,2013,30,9,13,12
Cameron,LA,2011,38,11,0,3
Cameron,LA,2012,40,11,0,3
Cameron,LA,2013,40,12,0,3
Cameron,PA,2011,38,11,0,0
Cameron,PA,2012,37,11,0,0
Cameron,PA,2013,37,12,0,0
Cameron,TX,2011,32,9,4,15
Cameron,TX,2012,33,9,4,15
Cameron,TX,2013,33,8,3,15
Camp,TX,2011,36,12,8,3
Camp,TX,2012,39,12,0,3
Camp,TX,2013,39,13,0,3
Campbell,KY,2011,34,10,11,3
Campbell,KY,2012,33,10,10,3
Campbell,KY,2013,33,10,12,3
Campbell,SD,2011,33,10,0,0
Campbell,SD,2012,36,10,0,0
Campbell,SD,2013,36,10,0,0
Campbell,TN,2011,41,13,10,6
Campbell,TN,2012,41,13,10,6
Campbell,TN,2013,41,13,10,6
Campbell,VA,2011,35,11,8,0
Campbell,VA,2012,38,11,11,0
Campbell,VA,2013,38,10,11,0
Campbell,WY,2011,32,7,14,3
Campbell,WY,2012,35,7,11,3
Campbell,WY,2013,35,7,13,3
Canadian,OK,2011,34,11,8,6
Canadian,OK,2012,36,11,8,6
Canadian,OK,2013,36,11,7,6
Candler,GA,2011,37,11,10,3
Candler,GA,2012,39,11,0,3
Candler,GA,2013,39,12,0,3
Cannon,TN,2011,38,11,7,3
Cannon,TN,2012,39,11,0,3
Cannon,TN,2013,39,11,0,3
Canyon,ID,2011,33,8,2,6
Canyon,ID,2012,32,8,3,6
Canyon,ID,2013,32,10,3,6
"Cape Girardeau",MO,2011,35,10,11,6
"Cape Girardeau",MO,2012,33,10,11,6
"Cape Girardeau",MO,2013,33,11,7,6
"Cape May",NJ,2011,28,11,23,3
"Cape May",NJ,2012,28,11,19,3
"Cape May",NJ,2013,28,11,15,3
Carbon,MT,2011,35,8,10,3
Carbon,MT,2012,33,8,10,3
Carbon,MT,2013,33,8,10,3
Carbon,PA,2011,36,11,9,6
Carbon,PA,2012,36,11,13,6
Carbon,PA,2013,36,11,12,6
Carbon,UT,2011,30,9,10,3
Carbon,UT,2012,28,9,10,3
Carbon,UT,2013,28,9,14,3
Carbon,WY,2011,34,8,0,3
Carbon,WY,2012,34,8,0,3
Carbon,WY,2013,34,8,0,3
Caribou,ID,2011,33,8,0,0
Caribou,ID,2012,30,8,0,0
Caribou,ID,2013,30,8,0,0
Carlisle,KY,2011,41,13,0,0
Carlisle,KY,2012,40,13,0,0
Carlisle,KY,2013,40,13,0,0
Carlton,MN,2011,33,9,12,6
Carlton,MN,2012,34,9,12,6
Carlton,MN,2013,34,8,11,6
Caroline,MD,2011,36,12,9,0
Caroline,MD,2012,36,12,6,0
Caroline,MD,2013,36,12,6,0
Caroline,VA,2011,36,11,0,0
Caroline,VA,2012,38,11,0,0
Caroline,VA,2013,38,12,0,0
Carroll,AR,2011,31,11,7,6
Carroll,AR,2012,32,11,11,6
Carroll,AR,2013,32,11,11,6
Carroll,GA,2011,38,13,10,6
Carroll,GA,2012,37,13,10,6
Carroll,GA,2013,37,13,11,6
Carroll,IA,2011,33,8,15,6
Carroll,IA,2012,37,8,10,6
Carroll,IA,2013,37,8,10,6
Carroll,IL,2011,32,11,6,0
Carroll,IL,2012,34,11,0,0
Carroll,IL,2013,34,11,0,0
Carroll,IN,2011,36,11,15,0
Carroll,IN,2012,39,11,15,0
Carroll,IN,2013,39,11,15,0
Carroll,KY,2011,40,11,19,3
Carroll,KY,2012,40,11,9,3
Carroll,KY,2013,40,13,9,3
Carroll,MD,2011,31,9,15,3
Carroll,MD,2012,31,9,14,3
Carroll,MD,2013,31,9,13,3
Carroll,MO,2011,35,10,0,3
Carroll,MO,2012,38,10,0,3
Carroll,MO,2013,38,11,0,3
Carroll,MS,2011,41,13,0,0
Carroll,MS,2012,40,13,0,0
Carroll,MS,2013,40,14,0,0
Carroll,NH,2011,25,9,23,6
Carroll,NH,2012,27,9,15,6
Carroll,NH,2013,27,10,13,6
Carroll,OH,2011,35,11,7,0
Carroll,OH,2012,37,11,7,0
Carroll,OH,2013,37,11,7,0
Carroll,TN,2011,40,13,3,6
Carroll,TN,2012,43,13,4,6
Carroll,TN,2013,43,14,4,6
Carroll,VA,2011,37,12,7,0
Carroll,VA,2012,37,12,3,0
Carroll,VA,2013,37,12,3,0
Carson,TX,2011,35,11,0,0
Carson,TX,2012,39,11,0,0
Carson,TX,2013,39,11,0,0
"Carson City",NV,2011,28,8,16,9
"Carson City",NV,2012,26,8,14,9
"Carson City",NV,2013,26,9,7,9
Carter,KY,2011,38,12,11,0
Carter,KY,2012,40,12,7,0
Carter,KY,2013,40,12,7,0
Carter,MO,2011,35,11,0,0
Carter,MO,2012,38,11,0,0
Carter,MO,2013,38,12,0,0
Carter,MT,2011,34,8,0,3
Carter,MT,2012,31,8,0,3
Carter,MT,2013,31,8,0,3
Carter,OK,2011,36,10,8,6
Carter,OK,2012,39,10,8,6
Carter,OK,2013,39,12,8,6
Carter,TN,2011,41,12,7,3
Carter,TN,2012,41,12,5,3
Carter,TN,2013,41,14,2,3
Carteret,NC,2011,34,10,16,3
Carteret,NC,2012,34,10,17,3
Carteret,NC,2013,34,11,18,3
Carver,MN,2011,31,6,14,3
Carver,MN,2012,31,6,14,3
Carver,MN,2013,31,7,16,3
Cascade,MT,2011,27,9,9,6
Cascade,MT,2012,28,9,10,6
Cascade,MT,2013,28,8,10,6
Casey,KY,2011,42,14,6,3
Casey,KY,2012,43,14,6,3
Casey,KY,2013,43,13,6,3
Cass,IA,2011,37,8,14,3
Cass,IA,2012,42,8,22,3
Cass,IA,2013,42,9,14,3
Cass,IL,2011,33,9,0,0
Cass,IL,2012,37,9,0,0
Cass,IL,2013,37,10,0,0
Cass,IN,2011,35,11,8,3
Cass,IN,2012,40,11,13,3
Cass,IN,2013,40,10,10,3
Cass,MI,2011,36,10,6,3
Cass,MI,2012,37,10,4,3
Cass,MI,2013,37,10,4,3
Cass,MN,2011,32,9,3,3
Cass,MN,2012,33,9,0,3
Cass,MN,2013,33,10,0,3
Cass,MO,2011,35,10,7,6
Cass,MO,2012,38,10,9,6
Cass,MO,2013,38,10,9,6
Cass,ND,2011,30,6,9,6
Cass,ND,2012,30,6,13,6
Cass,ND,2013,30,7,15,6
Cass,NE,2011,32,9,4,0
Cass,NE,2012,32,9,4,0
Cass,NE,2013,32,9,0,0
Cass,TX,2011,36,12,0,3
Cass,TX,2012,37,12,3,3
Cass,TX,2013,37,11,3,3
Cassia,ID,2011,36,10,9,3
Cassia,ID,2012,33,10,9,3
Cassia,ID,2013,33,10,13,3
Castro,TX,2011,35,10,0,3
Castro,TX,2012,38,10,0,3
Castro,TX,2013,38,10,0,3
Caswell,NC,2011,36,14,9,0
Caswell,NC,2012,38,14,4,0
Caswell,NC,2013,38,14,4,0
Catahoula,LA,2011,39,13,0,0
Catahoula,LA,2012,41,13,0,0
Catahoula,LA,2013,41,12,0,0
Catawba,NC,2011,30,9,5,6
Catawba,NC,2012,29,9,5,6
Catawba,NC,2013,29,10,6,6
Catoosa,GA,2011,37,11,9,3
Catoosa,GA,2012,39,11,9,3
Catoosa,GA,2013,39,12,8,3
Catron,NM,2011,26,9,0,0
Catron,NM,2012,29,9,0,0
Catron,NM,2013,29,10,0,0
Cattaraugus,NY,2011,35,11,5,6
Cattaraugus,NY,2012,35,11,6,6
Cattaraugus,NY,2013,35,11,6,6
Cavalier,ND,2011,33,10,27,3
Cavalier,ND,2012,37,10,27,3
Cavalier,ND,2013,37,10,25,3
Cayuga,NY,2011,31,9,4,3
Cayuga,NY,2012,30,9,4,3
Cayuga,NY,2013,30,10,4,3
Cecil,MD,2011,33,9,7,3
Cecil,MD,2012,35,9,7,3
Cecil,MD,2013,35,10,6,3
Cedar,IA,2011,35,9,22,0
Cedar,IA,2012,39,9,28,0
Cedar,IA,2013,39,10,16,0
Cedar,MO,2011,35,12,7,0
Cedar,MO,2012,38,12,7,0
Cedar,MO,2013,38,11,7,0
Cedar,NE,2011,32,9,0,0
Cedar,NE,2012,31,9,0,0
Cedar,NE,2013,31,9,11,0
Centre,PA,2011,33,8,10,3
Centre,PA,2012,31,8,8,3
Centre,PA,2013,31,7,8,3
"Cerro Gordo",IA,2011,31,10,18,3
"Cerro Gordo",IA,2012,31,10,16,3
"Cerro Gordo",IA,2013,31,10,23,3
Chaffee,CO,2011,19,6,41,3
Chaffee,CO,2012,20,6,29,3
Chaffee,CO,2013,20,6,22,3
Chambers,AL,2011,42,16,6,3
Chambers,AL,2012,41,16,6,3
Chambers,AL,2013,41,15,6,3
Chambers,TX,2011,35,9,7,3
Chambers,TX,2012,36,9,6,3
Chambers,TX,2013,36,9,6,3
Champaign,IL,2011,31,7,11,6
Champaign,IL,2012,31,7,11,6
Champaign,IL,2013,31,8,10,6
Champaign,OH,2011,35,10,0,3
Champaign,OH,2012,41,10,0,3
Champaign,OH,2013,41,11,0,3
Chariton,MO,2011,34,12,13,0
Chariton,MO,2012,38,12,26,0
Chariton,MO,2013,38,11,0,0
Charles,MD,2011,35,10,7,3
Charles,MD,2012,36,10,8,3
Charles,MD,2013,36,10,6,3
"Charles City",VA,2011,40,14,0,0
"Charles City",VA,2012,41,14,0,0
"Charles City",VA,2013,41,14,0,0
"Charles Mix",SD,2011,38,12,0,6
"Charles Mix",SD,2012,39,12,0,6
"Charles Mix",SD,2013,39,12,0,6
Charleston,SC,2011,28,10,13,18
Charleston,SC,2012,30,10,12,18
Charleston,SC,2013,30,11,13,18
Charlevoix,MI,2011,35,11,15,3
Charlevoix,MI,2012,34,11,16,3
Charlevoix,MI,2013,34,11,19,3
Charlotte,FL,2011,29,13,8,9
Charlotte,FL,2012,29,13,10,9
Charlotte,FL,2013,29,13,8,9
Charlotte,VA,2011,35,12,16,0
Charlotte,VA,2012,37,12,8,0
Charlotte,VA,2013,37,13,8,0
"Charlottesville City",VA,2011,33,9,24,3
"Charlottesville City",VA,2012,34,9,21,3
"Charlottesville City",VA,2013,34,7,25,3
Charlton,GA,2011,37,11,9,3
Charlton,GA,2012,38,11,0,3
Charlton,GA,2013,38,12,8,3
Chase,KS,2011,37,10,0,0
Chase,KS,2012,39,10,0,0
Chase,KS,2013,39,10,0,0
Chase,NE,2011,33,9,0,3
Chase,NE,2012,31,9,0,3
Chase,NE,2013,31,9,0,3
Chatham,GA,2011,33,11,10,9
Chatham,GA,2012,33,11,9,9
Chatham,GA,2013,33,10,8,9
Chatham,NC,2011,31,9,9,3
Chatham,NC,2012,29,9,9,3
Chatham,NC,2013,29,10,9,3
Chattahoochee,GA,2011,39,7,7,0
Chattahoochee,GA,2012,41,7,7,0
Chattahoochee,GA,2013,41,7,9,0
Chattooga,GA,2011,34,11,4,3
Chattooga,GA,2012,38,11,4,3
Chattooga,GA,2013,38,12,4,3
Chautauqua,KS,2011,36,10,0,3
Chautauqua,KS,2012,36,10,0,3
Chautauqua,KS,2013,36,11,27,3
Chautauqua,NY,2011,36,9,7,9
Chautauqua,NY,2012,33,9,7,9
Chautauqua,NY,2013,33,10,5,9
Chaves,NM,2011,33,8,8,6
Chaves,NM,2012,33,8,6,6
Chaves,NM,2013,33,10,8,6
Cheatham,TN,2011,38,10,3,3
Cheatham,TN,2012,39,10,3,3
Cheatham,TN,2013,39,10,3,3
Cheboygan,MI,2011,38,12,11,0
Cheboygan,MI,2012,45,12,15,0
Cheboygan,MI,2013,45,11,15,0
Chelan,WA,2011,25,8,20,12
Chelan,WA,2012,27,8,19,12
Chelan,WA,2013,27,9,22,12
Chemung,NY,2011,32,10,11,6
Chemung,NY,2012,32,10,14,6
Chemung,NY,2013,32,11,15,6
Chenango,NY,2011,32,9,4,3
Chenango,NY,2012,34,9,6,3
Chenango,NY,2013,34,9,6,3
Cherokee,AL,2011,39,13,8,3
Cherokee,AL,2012,37,13,4,3
Cherokee,AL,2013,37,14,0,3
Cherokee,GA,2011,29,7,13,3
Cherokee,GA,2012,32,7,13,3
Cherokee,GA,2013,32,9,15,3
Cherokee,IA,2011,34,9,0,3
Cherokee,IA,2012,32,9,0,3
Cherokee,IA,2013,32,9,0,3
Cherokee,KS,2011,36,10,5,3
Cherokee,KS,2012,41,10,5,3
Cherokee,KS,2013,41,12,5,3
Cherokee,NC,2011,30,13,8,3
Cherokee,NC,2012,32,13,8,3
Cherokee,NC,2013,32,14,7,3
Cherokee,OK,2011,39,11,7,6
Cherokee,OK,2012,42,11,9,6
Cherokee,OK,2013,42,12,4,6
Cherokee,SC,2011,36,12,7,3
Cherokee,SC,2012,36,12,7,3
Cherokee,SC,2013,36,12,7,3
Cherokee,TX,2011,36,11,6,6
Cherokee,TX,2012,40,11,6,6
Cherokee,TX,2013,40,11,6,6
Cherry,NE,2011,33,8,18,3
Cherry,NE,2012,32,8,18,3
Cherry,NE,2013,32,8,17,3
"Chesapeake City",VA,2011,32,9,9,3
"Chesapeake City",VA,2012,31,9,8,3
"Chesapeake City",VA,2013,31,10,9,3
Cheshire,NH,2011,31,9,12,3
Cheshire,NH,2012,31,9,13,3
Cheshire,NH,2013,31,9,8,3
Chester,PA,2011,26,8,17,15
Chester,PA,2012,24,8,16,15
Chester,PA,2013,24,8,15,15
Chester,SC,2011,39,13,3,3
Chester,SC,2012,38,13,3,3
Chester,SC,2013,38,14,3,3
Chester,TN,2011,40,12,12,0
Chester,TN,2012,43,12,6,0
